Retailer,Retailer ID,Invoice Date,Region,State,City,Beverage Brand,"Days to 
Deliver","Delivery 
Company","Price per 
Unit",Units Sold,Total Sales,Operating Profit,Operating Margin
CVS,1128299,5/24/2022,West,Idaho,Boise,Sprite,50,FedEx,$0.55 ,"4,000","$2,200 ",$770 ,35%
CVS,1128299,5/24/2022,West,Idaho,Boise,Fanta,25,UPS,$0.50 ,"3,000","$1,500 ",$525 ,35%
CVS,1128299,5/24/2022,West,Idaho,Boise,Powerade,21,USPS,$0.55 ,"2,000","$1,100 ",$330 ,30%
CVS,1128299,5/24/2022,West,Idaho,Boise,Dasani Water,29,DHL,$0.70 ,"3,750","$2,625 ",$656 ,25%
CVS,1128299,6/23/2022,West,Idaho,Boise,Coca-Cola,29,USPS,$0.50 ,"6,250","$3,125 ","$1,094 ",35%
CVS,1128299,6/23/2022,West,Idaho,Boise,Diet Coke,45,FedEx,$0.55 ,"4,750","$2,613 ","$1,045 ",40%
CVS,1128299,6/23/2022,West,Idaho,Boise,Sprite,38,DHL,$0.55 ,"4,750","$2,613 ",$914 ,35%
CVS,1128299,6/23/2022,West,Idaho,Boise,Fanta,40,FedEx,$0.50 ,"3,500","$1,750 ",$613 ,35%
CVS,1128299,6/23/2022,West,Idaho,Boise,Powerade,52,DHL,$0.55 ,"2,250","$1,238 ",$371 ,30%
CVS,1128299,6/23/2022,West,Idaho,Boise,Dasani Water,27,FedEx,$0.70 ,"5,250","$3,675 ",$919 ,25%
CVS,1128299,7/22/2022,West,Idaho,Boise,Coca-Cola,43,DHL,$0.50 ,"6,750","$3,375 ","$1,181 ",35%
CVS,1128299,7/22/2022,West,Idaho,Boise,Diet Coke,41,FedEx,$0.55 ,"5,250","$2,888 ","$1,155 ",40%
CVS,1128299,7/22/2022,West,Idaho,Boise,Sprite,24,FedEx,$0.55 ,"4,750","$2,613 ",$914 ,35%
CVS,1128299,7/22/2022,West,Idaho,Boise,Fanta,16,UPS,$0.50 ,"3,750","$1,875 ",$656 ,35%
CVS,1128299,7/22/2022,West,Idaho,Boise,Powerade,40,FedEx,$0.55 ,"4,250","$2,338 ",$701 ,30%
CVS,1128299,7/22/2022,West,Idaho,Boise,Dasani Water,48,DHL,$0.70 ,"4,250","$2,975 ",$744 ,25%
CVS,1128299,8/23/2022,West,Idaho,Boise,Coca-Cola,43,FedEx,$0.55 ,"6,250","$3,438 ","$1,203 ",35%
CVS,1128299,8/23/2022,West,Idaho,Boise,Diet Coke,47,DHL,$0.60 ,"5,750","$3,450 ","$1,380 ",40%
CVS,1128299,8/23/2022,West,Idaho,Boise,Sprite,21,UPS,$0.55 ,"4,500","$2,475 ",$866 ,35%
CVS,1128299,8/23/2022,West,Idaho,Boise,Fanta,56,FedEx,$0.55 ,"4,000","$2,200 ",$770 ,35%
CVS,1128299,8/23/2022,West,Idaho,Boise,Powerade,58,UPS,$0.65 ,"4,000","$2,600 ",$780 ,30%
CVS,1128299,8/23/2022,West,Idaho,Boise,Dasani Water,40,DHL,$0.70 ,"3,750","$2,625 ",$656 ,25%
CVS,1128299,9/24/2022,West,Idaho,Boise,Coca-Cola,44,DHL,$0.45 ,"5,750","$2,588 ",$906 ,35%
CVS,1128299,9/24/2022,West,Idaho,Boise,Diet Coke,30,USPS,$0.50 ,"5,750","$2,875 ","$1,150 ",40%
CVS,1128299,9/24/2022,West,Idaho,Boise,Sprite,37,UPS,$0.45 ,"4,250","$1,913 ",$669 ,35%
CVS,1128299,9/24/2022,West,Idaho,Boise,Fanta,32,UPS,$0.45 ,"3,750","$1,688 ",$591 ,35%
CVS,1128299,9/24/2022,West,Idaho,Boise,Powerade,51,DHL,$0.55 ,"3,750","$2,063 ",$619 ,30%
CVS,1128299,9/24/2022,West,Idaho,Boise,Dasani Water,30,FedEx,$0.60 ,"4,250","$2,550 ",$638 ,25%
CVS,1128299,10/23/2022,West,Idaho,Boise,Coca-Cola,31,USPS,$0.45 ,"5,000","$2,250 ",$788 ,35%
CVS,1128299,10/23/2022,West,Idaho,Boise,Diet Coke,22,USPS,$0.50 ,"5,000","$2,500 ","$1,000 ",40%
CVS,1128299,10/23/2022,West,Idaho,Boise,Sprite,23,DHL,$0.45 ,"3,250","$1,463 ",$512 ,35%
CVS,1128299,10/23/2022,West,Idaho,Boise,Fanta,33,UPS,$0.45 ,"3,000","$1,350 ",$473 ,35%
CVS,1128299,10/23/2022,West,Idaho,Boise,Powerade,50,DHL,$0.55 ,"2,750","$1,513 ",$454 ,30%
CVS,1128299,10/23/2022,West,Idaho,Boise,Dasani Water,16,DHL,$0.60 ,"3,250","$1,950 ",$488 ,25%
CVS,1128299,11/23/2022,West,Idaho,Boise,Coca-Cola,17,DHL,$0.45 ,"5,000","$2,250 ",$788 ,35%
CVS,1128299,11/23/2022,West,Idaho,Boise,Diet Coke,39,USPS,$0.50 ,"5,250","$2,625 ","$1,050 ",40%
CVS,1128299,11/23/2022,West,Idaho,Boise,Sprite,20,USPS,$0.45 ,"3,750","$1,688 ",$591 ,35%
CVS,1128299,11/23/2022,West,Idaho,Boise,Fanta,49,USPS,$0.45 ,"3,500","$1,575 ",$551 ,35%
CVS,1128299,11/23/2022,West,Idaho,Boise,Powerade,35,FedEx,$0.55 ,"3,000","$1,650 ",$495 ,30%
CVS,1128299,11/23/2022,West,Idaho,Boise,Dasani Water,15,USPS,$0.60 ,"4,250","$2,550 ",$638 ,25%
CVS,1128299,12/22/2022,West,Idaho,Boise,Coca-Cola,49,USPS,$0.45 ,"6,250","$2,813 ",$984 ,35%
CVS,1128299,12/22/2022,West,Idaho,Boise,Diet Coke,44,DHL,$0.50 ,"6,250","$3,125 ","$1,250 ",40%
CVS,1128299,12/22/2022,West,Idaho,Boise,Sprite,40,USPS,$0.45 ,"4,250","$1,913 ",$669 ,35%
CVS,1128299,12/22/2022,West,Idaho,Boise,Fanta,17,UPS,$0.45 ,"4,250","$1,913 ",$669 ,35%
CVS,1128299,12/22/2022,West,Idaho,Boise,Powerade,16,UPS,$0.55 ,"3,500","$1,925 ",$578 ,30%
CVS,1128299,12/22/2022,West,Idaho,Boise,Dasani Water,39,UPS,$0.60 ,"4,500","$2,700 ",$675 ,25%
CVS,1128299,1/26/2022,West,Arizona,Phoenix,Coca-Cola,57,FedEx,$0.35 ,"4,750","$1,663 ",$582 ,35%
CVS,1128299,1/26/2022,West,Arizona,Phoenix,Diet Coke,33,FedEx,$0.45 ,"4,750","$2,138 ",$855 ,40%
CVS,1128299,1/26/2022,West,Arizona,Phoenix,Sprite,47,DHL,$0.45 ,"4,750","$2,138 ",$748 ,35%
CVS,1128299,1/26/2022,West,Arizona,Phoenix,Fanta,51,DHL,$0.45 ,"3,250","$1,463 ",$512 ,35%
CVS,1128299,1/26/2022,West,Arizona,Phoenix,Powerade,24,FedEx,$0.50 ,"2,750","$1,375 ",$413 ,30%
CVS,1128299,1/26/2022,West,Arizona,Phoenix,Dasani Water,58,FedEx,$0.45 ,"4,750","$2,138 ",$534 ,25%
CVS,1128299,2/26/2022,West,Arizona,Phoenix,Coca-Cola,57,FedEx,$0.35 ,"5,250","$1,838 ",$643 ,35%
CVS,1128299,2/26/2022,West,Arizona,Phoenix,Diet Coke,27,FedEx,$0.45 ,"4,250","$1,913 ",$765 ,40%
CVS,1128299,2/26/2022,West,Arizona,Phoenix,Sprite,34,USPS,$0.45 ,"4,250","$1,913 ",$669 ,35%
CVS,1128299,2/26/2022,West,Arizona,Phoenix,Fanta,22,UPS,$0.45 ,"2,750","$1,238 ",$433 ,35%
CVS,1128299,2/26/2022,West,Arizona,Phoenix,Powerade,28,UPS,$0.50 ,"2,000","$1,000 ",$300 ,30%
CVS,1128299,2/26/2022,West,Arizona,Phoenix,Dasani Water,47,USPS,$0.45 ,"4,000","$1,800 ",$450 ,25%
CVS,1128299,3/25/2022,West,Arizona,Phoenix,Coca-Cola,50,FedEx,$0.45 ,"5,500","$2,475 ",$866 ,35%
CVS,1128299,3/25/2022,West,Arizona,Phoenix,Diet Coke,24,FedEx,$0.55 ,"4,000","$2,200 ",$880 ,40%
CVS,1128299,3/25/2022,West,Arizona,Phoenix,Sprite,16,USPS,$0.55 ,"4,000","$2,200 ",$770 ,35%
CVS,1128299,3/25/2022,West,Arizona,Phoenix,Fanta,43,FedEx,$0.55 ,"2,750","$1,513 ",$529 ,35%
CVS,1128299,3/25/2022,West,Arizona,Phoenix,Powerade,27,DHL,$0.60 ,"1,750","$1,050 ",$315 ,30%
CVS,1128299,3/25/2022,West,Arizona,Phoenix,Dasani Water,22,USPS,$0.55 ,"3,750","$2,063 ",$516 ,25%
CVS,1128299,4/26/2022,West,Arizona,Phoenix,Coca-Cola,16,USPS,$0.55 ,"5,500","$3,025 ","$1,059 ",35%
CVS,1128299,4/26/2022,West,Arizona,Phoenix,Diet Coke,39,USPS,$0.60 ,"3,500","$2,100 ",$840 ,40%
CVS,1128299,4/26/2022,West,Arizona,Phoenix,Sprite,24,DHL,$0.60 ,"4,000","$2,400 ",$840 ,35%
CVS,1128299,4/26/2022,West,Arizona,Phoenix,Fanta,34,DHL,$0.55 ,"3,000","$1,650 ",$578 ,35%
CVS,1128299,4/26/2022,West,Arizona,Phoenix,Powerade,36,USPS,$0.60 ,"2,000","$1,200 ",$360 ,30%
CVS,1128299,4/26/2022,West,Arizona,Phoenix,Dasani Water,18,DHL,$0.75 ,"3,750","$2,813 ",$703 ,25%
CVS,1128299,5/27/2022,West,Arizona,Phoenix,Coca-Cola,39,USPS,$0.55 ,"5,750","$3,163 ","$1,107 ",35%
CVS,1128299,5/27/2022,West,Arizona,Phoenix,Diet Coke,34,UPS,$0.60 ,"4,250","$2,550 ","$1,020 ",40%
CVS,1128299,5/27/2022,West,Arizona,Phoenix,Sprite,37,USPS,$0.60 ,"4,500","$2,700 ",$945 ,35%
CVS,1128299,5/27/2022,West,Arizona,Phoenix,Fanta,15,FedEx,$0.55 ,"3,500","$1,925 ",$674 ,35%
CVS,1128299,5/27/2022,West,Arizona,Phoenix,Powerade,30,USPS,$0.60 ,"2,500","$1,500 ",$450 ,30%
CVS,1128299,5/27/2022,West,Arizona,Phoenix,Dasani Water,30,DHL,$0.75 ,"4,250","$3,188 ",$797 ,25%
CVS,1128299,6/26/2022,West,Arizona,Phoenix,Coca-Cola,15,FedEx,$0.55 ,"7,000","$3,850 ","$1,348 ",35%
CVS,1128299,6/26/2022,West,Arizona,Phoenix,Diet Coke,36,FedEx,$0.60 ,"5,500","$3,300 ","$1,320 ",40%
CVS,1128299,6/26/2022,West,Arizona,Phoenix,Sprite,50,USPS,$0.60 ,"5,500","$3,300 ","$1,155 ",35%
CVS,1128299,6/26/2022,West,Arizona,Phoenix,Fanta,34,FedEx,$0.55 ,"4,250","$2,338 ",$818 ,35%
CVS,1128299,6/26/2022,West,Arizona,Phoenix,Powerade,21,FedEx,$0.60 ,"3,000","$1,800 ",$540 ,30%
CVS,1128299,6/26/2022,West,Arizona,Phoenix,Dasani Water,52,DHL,$0.75 ,"6,000","$4,500 ","$1,125 ",25%
CVS,1128299,7/25/2022,West,Arizona,Phoenix,Coca-Cola,51,DHL,$0.55 ,"7,500","$4,125 ","$1,444 ",35%
CVS,1128299,7/25/2022,West,Arizona,Phoenix,Diet Coke,21,DHL,$0.60 ,"6,000","$3,600 ","$1,440 ",40%
CVS,1128299,7/25/2022,West,Arizona,Phoenix,Sprite,43,DHL,$0.60 ,"5,500","$3,300 ","$1,155 ",35%
CVS,1128299,7/25/2022,West,Arizona,Phoenix,Fanta,26,UPS,$0.55 ,"4,500","$2,475 ",$866 ,35%
CVS,1128299,7/25/2022,West,Arizona,Phoenix,Powerade,42,DHL,$0.60 ,"5,000","$3,000 ",$900 ,30%
CVS,1128299,7/25/2022,West,Arizona,Phoenix,Dasani Water,29,DHL,$0.75 ,"5,000","$3,750 ",$938 ,25%
CVS,1128299,8/26/2022,West,Arizona,Phoenix,Coca-Cola,42,DHL,$0.60 ,"7,000","$4,200 ","$1,470 ",35%
CVS,1128299,8/26/2022,West,Arizona,Phoenix,Diet Coke,26,DHL,$0.65 ,"6,500","$4,225 ","$1,690 ",40%
CVS,1128299,8/26/2022,West,Arizona,Phoenix,Sprite,54,DHL,$0.60 ,"5,250","$3,150 ","$1,103 ",35%
CVS,1128299,8/26/2022,West,Arizona,Phoenix,Fanta,43,DHL,$0.60 ,"4,750","$2,850 ",$998 ,35%
CVS,1128299,8/26/2022,West,Arizona,Phoenix,Powerade,23,DHL,$0.70 ,"4,750","$3,325 ",$998 ,30%
CVS,1128299,8/26/2022,West,Arizona,Phoenix,Dasani Water,19,USPS,$0.75 ,"4,500","$3,375 ",$844 ,25%
CVS,1128299,9/27/2022,West,Arizona,Phoenix,Coca-Cola,30,FedEx,$0.50 ,"6,250","$3,125 ","$1,094 ",35%
CVS,1128299,9/27/2022,West,Arizona,Phoenix,Diet Coke,59,USPS,$0.55 ,"6,250","$3,438 ","$1,375 ",40%
CVS,1128299,9/27/2022,West,Arizona,Phoenix,Sprite,39,UPS,$0.50 ,"4,750","$2,375 ",$831 ,35%
CVS,1128299,9/27/2022,West,Arizona,Phoenix,Fanta,35,DHL,$0.50 ,"4,250","$2,125 ",$744 ,35%
CVS,1128299,9/27/2022,West,Arizona,Phoenix,Powerade,17,UPS,$0.60 ,"4,250","$2,550 ",$765 ,30%
CVS,1128299,9/27/2022,West,Arizona,Phoenix,Dasani Water,34,USPS,$0.65 ,"4,750","$3,088 ",$772 ,25%
CVS,1128299,10/26/2022,West,Arizona,Phoenix,Coca-Cola,28,USPS,$0.50 ,"5,500","$2,750 ",$963 ,35%
CVS,1128299,10/26/2022,West,Arizona,Phoenix,Diet Coke,23,DHL,$0.55 ,"5,500","$3,025 ","$1,210 ",40%
CVS,1128299,10/26/2022,West,Arizona,Phoenix,Sprite,54,UPS,$0.50 ,"3,750","$1,875 ",$656 ,35%
CVS,1128299,10/26/2022,West,Arizona,Phoenix,Fanta,36,USPS,$0.50 ,"3,500","$1,750 ",$613 ,35%
CVS,1128299,10/26/2022,West,Arizona,Phoenix,Powerade,52,UPS,$0.60 ,"3,250","$1,950 ",$585 ,30%
CVS,1128299,10/26/2022,West,Arizona,Phoenix,Dasani Water,36,FedEx,$0.75 ,"3,750","$2,813 ",$703 ,25%
CVS,1128299,11/26/2022,West,Arizona,Phoenix,Coca-Cola,26,FedEx,$0.60 ,"5,500","$3,300 ","$1,155 ",35%
CVS,1128299,11/26/2022,West,Arizona,Phoenix,Diet Coke,18,DHL,$0.65 ,"6,000","$3,900 ","$1,560 ",40%
CVS,1128299,11/26/2022,West,Arizona,Phoenix,Sprite,24,DHL,$0.60 ,"4,500","$2,700 ",$945 ,35%
CVS,1128299,11/26/2022,West,Arizona,Phoenix,Fanta,51,DHL,$0.60 ,"4,250","$2,550 ",$893 ,35%
CVS,1128299,11/26/2022,West,Arizona,Phoenix,Powerade,24,FedEx,$0.70 ,"3,750","$2,625 ",$788 ,30%
CVS,1128299,11/26/2022,West,Arizona,Phoenix,Dasani Water,31,DHL,$0.75 ,"5,000","$3,750 ",$938 ,25%
CVS,1128299,12/25/2022,West,Arizona,Phoenix,Coca-Cola,32,UPS,$0.60 ,"7,000","$4,200 ","$1,470 ",35%
CVS,1128299,12/25/2022,West,Arizona,Phoenix,Diet Coke,15,FedEx,$0.65 ,"7,000","$4,550 ","$1,820 ",40%
CVS,1128299,12/25/2022,West,Arizona,Phoenix,Sprite,47,USPS,$0.60 ,"5,000","$3,000 ","$1,050 ",35%
CVS,1128299,12/25/2022,West,Arizona,Phoenix,Fanta,25,DHL,$0.60 ,"5,000","$3,000 ","$1,050 ",35%
CVS,1128299,12/25/2022,West,Arizona,Phoenix,Powerade,28,FedEx,$0.70 ,"4,250","$2,975 ",$893 ,30%
CVS,1128299,12/25/2022,West,Arizona,Phoenix,Dasani Water,27,FedEx,$0.75 ,"5,250","$3,938 ",$984 ,25%
CVS,1128299,1/13/2022,West,New Mexico,Albuquerque,Coca-Cola,55,FedEx,$0.30 ,"4,500","$1,350 ",$540 ,40%
CVS,1128299,1/13/2022,West,New Mexico,Albuquerque,Diet Coke,47,FedEx,$0.40 ,"4,500","$1,800 ",$720 ,40%
CVS,1128299,1/13/2022,West,New Mexico,Albuquerque,Sprite,17,FedEx,$0.40 ,"4,500","$1,800 ",$630 ,35%
CVS,1128299,1/13/2022,West,New Mexico,Albuquerque,Fanta,52,USPS,$0.40 ,"3,000","$1,200 ",$480 ,40%
CVS,1128299,1/13/2022,West,New Mexico,Albuquerque,Powerade,43,UPS,$0.45 ,"2,500","$1,125 ",$394 ,35%
CVS,1128299,1/13/2022,West,New Mexico,Albuquerque,Dasani Water,20,USPS,$0.40 ,"4,500","$1,800 ",$450 ,25%
CVS,1128299,2/13/2022,West,New Mexico,Albuquerque,Coca-Cola,27,USPS,$0.30 ,"5,000","$1,500 ",$600 ,40%
CVS,1128299,2/13/2022,West,New Mexico,Albuquerque,Diet Coke,21,USPS,$0.40 ,"4,000","$1,600 ",$640 ,40%
CVS,1128299,2/13/2022,West,New Mexico,Albuquerque,Sprite,30,DHL,$0.40 ,"4,000","$1,600 ",$560 ,35%
CVS,1128299,2/13/2022,West,New Mexico,Albuquerque,Fanta,19,FedEx,$0.40 ,"2,500","$1,000 ",$400 ,40%
CVS,1128299,2/13/2022,West,New Mexico,Albuquerque,Powerade,29,USPS,$0.45 ,"1,750",$788 ,$276 ,35%
CVS,1128299,2/13/2022,West,New Mexico,Albuquerque,Dasani Water,20,USPS,$0.40 ,"3,750","$1,500 ",$375 ,25%
CVS,1128299,3/12/2022,West,New Mexico,Albuquerque,Coca-Cola,20,USPS,$0.40 ,"5,250","$2,100 ",$840 ,40%
CVS,1128299,3/12/2022,West,New Mexico,Albuquerque,Diet Coke,50,DHL,$0.50 ,"3,750","$1,875 ",$750 ,40%
CVS,1128299,3/12/2022,West,New Mexico,Albuquerque,Sprite,58,USPS,$0.50 ,"3,750","$1,875 ",$656 ,35%
CVS,1128299,3/12/2022,West,New Mexico,Albuquerque,Fanta,33,UPS,$0.50 ,"2,500","$1,250 ",$500 ,40%
CVS,1128299,3/12/2022,West,New Mexico,Albuquerque,Powerade,43,DHL,$0.55 ,"1,500",$825 ,$289 ,35%
CVS,1128299,3/12/2022,West,New Mexico,Albuquerque,Dasani Water,60,USPS,$0.50 ,"3,500","$1,750 ",$438 ,25%
CVS,1128299,4/13/2022,West,New Mexico,Albuquerque,Coca-Cola,49,USPS,$0.50 ,"5,250","$2,625 ","$1,050 ",40%
CVS,1128299,4/13/2022,West,New Mexico,Albuquerque,Diet Coke,60,USPS,$0.55 ,"3,250","$1,788 ",$715 ,40%
CVS,1128299,4/13/2022,West,New Mexico,Albuquerque,Sprite,53,DHL,$0.55 ,"3,750","$2,063 ",$722 ,35%
CVS,1128299,4/13/2022,West,New Mexico,Albuquerque,Fanta,21,DHL,$0.50 ,"2,750","$1,375 ",$550 ,40%
CVS,1128299,4/13/2022,West,New Mexico,Albuquerque,Powerade,28,USPS,$0.55 ,"1,750",$963 ,$337 ,35%
CVS,1128299,4/13/2022,West,New Mexico,Albuquerque,Dasani Water,19,DHL,$0.70 ,"3,500","$2,450 ",$613 ,25%
CVS,1128299,5/14/2022,West,New Mexico,Albuquerque,Coca-Cola,37,UPS,$0.50 ,"5,500","$2,750 ","$1,100 ",40%
CVS,1128299,5/14/2022,West,New Mexico,Albuquerque,Diet Coke,30,USPS,$0.55 ,"4,000","$2,200 ",$880 ,40%
CVS,1128299,5/14/2022,West,New Mexico,Albuquerque,Sprite,41,DHL,$0.55 ,"4,250","$2,338 ",$818 ,35%
CVS,1128299,5/14/2022,West,New Mexico,Albuquerque,Fanta,49,FedEx,$0.50 ,"3,250","$1,625 ",$650 ,40%
CVS,1128299,5/14/2022,West,New Mexico,Albuquerque,Powerade,19,USPS,$0.55 ,"2,250","$1,238 ",$433 ,35%
CVS,1128299,5/14/2022,West,New Mexico,Albuquerque,Dasani Water,17,USPS,$0.70 ,"4,000","$2,800 ",$700 ,25%
CVS,1128299,6/13/2022,West,New Mexico,Albuquerque,Coca-Cola,58,DHL,$0.50 ,"6,750","$3,375 ","$1,350 ",40%
CVS,1128299,6/13/2022,West,New Mexico,Albuquerque,Diet Coke,24,FedEx,$0.55 ,"5,250","$2,888 ","$1,155 ",40%
CVS,1128299,6/13/2022,West,New Mexico,Albuquerque,Sprite,37,DHL,$0.55 ,"5,250","$2,888 ","$1,011 ",35%
CVS,1128299,6/13/2022,West,New Mexico,Albuquerque,Fanta,22,USPS,$0.50 ,"4,000","$2,000 ",$800 ,40%
CVS,1128299,6/13/2022,West,New Mexico,Albuquerque,Powerade,32,UPS,$0.55 ,"2,750","$1,513 ",$529 ,35%
CVS,1128299,6/13/2022,West,New Mexico,Albuquerque,Dasani Water,56,USPS,$0.70 ,"5,750","$4,025 ","$1,006 ",25%
CVS,1128299,7/12/2022,West,New Mexico,Albuquerque,Coca-Cola,34,USPS,$0.50 ,"7,250","$3,625 ","$1,450 ",40%
CVS,1128299,7/12/2022,West,New Mexico,Albuquerque,Diet Coke,15,DHL,$0.55 ,"5,750","$3,163 ","$1,265 ",40%
CVS,1128299,7/12/2022,West,New Mexico,Albuquerque,Sprite,48,USPS,$0.55 ,"5,250","$2,888 ","$1,011 ",35%
CVS,1128299,7/12/2022,West,New Mexico,Albuquerque,Fanta,33,DHL,$0.50 ,"4,250","$2,125 ",$850 ,40%
CVS,1128299,7/12/2022,West,New Mexico,Albuquerque,Powerade,17,DHL,$0.55 ,"4,750","$2,613 ",$914 ,35%
CVS,1128299,7/12/2022,West,New Mexico,Albuquerque,Dasani Water,37,UPS,$0.70 ,"4,750","$3,325 ",$831 ,25%
CVS,1128299,8/13/2022,West,New Mexico,Albuquerque,Coca-Cola,26,FedEx,$0.55 ,"6,750","$3,713 ","$1,485 ",40%
CVS,1128299,8/13/2022,West,New Mexico,Albuquerque,Diet Coke,23,FedEx,$0.60 ,"6,250","$3,750 ","$1,500 ",40%
CVS,1128299,8/13/2022,West,New Mexico,Albuquerque,Sprite,15,UPS,$0.55 ,"5,000","$2,750 ",$963 ,35%
CVS,1128299,8/13/2022,West,New Mexico,Albuquerque,Fanta,51,USPS,$0.55 ,"4,500","$2,475 ",$990 ,40%
CVS,1128299,8/13/2022,West,New Mexico,Albuquerque,Powerade,38,UPS,$0.65 ,"4,500","$2,925 ","$1,024 ",35%
CVS,1128299,8/13/2022,West,New Mexico,Albuquerque,Dasani Water,15,USPS,$0.70 ,"4,250","$2,975 ",$744 ,25%
CVS,1128299,9/14/2022,West,New Mexico,Albuquerque,Coca-Cola,43,DHL,$0.45 ,"6,000","$2,700 ","$1,080 ",40%
CVS,1128299,9/14/2022,West,New Mexico,Albuquerque,Diet Coke,35,FedEx,$0.50 ,"6,000","$3,000 ","$1,200 ",40%
CVS,1128299,9/14/2022,West,New Mexico,Albuquerque,Sprite,21,USPS,$0.45 ,"4,500","$2,025 ",$709 ,35%
CVS,1128299,9/14/2022,West,New Mexico,Albuquerque,Fanta,21,USPS,$0.45 ,"4,000","$1,800 ",$720 ,40%
CVS,1128299,9/14/2022,West,New Mexico,Albuquerque,Powerade,15,USPS,$0.55 ,"4,000","$2,200 ",$770 ,35%
CVS,1128299,9/14/2022,West,New Mexico,Albuquerque,Dasani Water,47,FedEx,$0.60 ,"4,500","$2,700 ",$675 ,25%
CVS,1128299,10/13/2022,West,New Mexico,Albuquerque,Coca-Cola,15,FedEx,$0.45 ,"5,250","$2,363 ",$945 ,40%
CVS,1128299,10/13/2022,West,New Mexico,Albuquerque,Diet Coke,24,UPS,$0.50 ,"5,250","$2,625 ","$1,050 ",40%
CVS,1128299,10/13/2022,West,New Mexico,Albuquerque,Sprite,20,FedEx,$0.45 ,"3,500","$1,575 ",$551 ,35%
CVS,1128299,10/13/2022,West,New Mexico,Albuquerque,Fanta,19,DHL,$0.45 ,"3,250","$1,463 ",$585 ,40%
CVS,1128299,10/13/2022,West,New Mexico,Albuquerque,Powerade,30,UPS,$0.55 ,"3,000","$1,650 ",$578 ,35%
CVS,1128299,10/13/2022,West,New Mexico,Albuquerque,Dasani Water,50,USPS,$0.70 ,"3,500","$2,450 ",$613 ,25%
CVS,1128299,11/13/2022,West,New Mexico,Albuquerque,Coca-Cola,55,FedEx,$0.55 ,"5,250","$2,888 ","$1,155 ",40%
CVS,1128299,11/13/2022,West,New Mexico,Albuquerque,Diet Coke,21,USPS,$0.60 ,"5,750","$3,450 ","$1,380 ",40%
CVS,1128299,11/13/2022,West,New Mexico,Albuquerque,Sprite,31,USPS,$0.55 ,"4,250","$2,338 ",$818 ,35%
CVS,1128299,11/13/2022,West,New Mexico,Albuquerque,Fanta,42,FedEx,$0.55 ,"4,000","$2,200 ",$880 ,40%
CVS,1128299,11/13/2022,West,New Mexico,Albuquerque,Powerade,38,USPS,$0.65 ,"3,500","$2,275 ",$796 ,35%
CVS,1128299,11/13/2022,West,New Mexico,Albuquerque,Dasani Water,37,DHL,$0.70 ,"4,750","$3,325 ",$831 ,25%
CVS,1128299,12/12/2022,West,New Mexico,Albuquerque,Coca-Cola,33,UPS,$0.55 ,"6,750","$3,713 ","$1,485 ",40%
CVS,1128299,12/12/2022,West,New Mexico,Albuquerque,Diet Coke,43,FedEx,$0.60 ,"6,750","$4,050 ","$1,620 ",40%
CVS,1128299,12/12/2022,West,New Mexico,Albuquerque,Sprite,25,UPS,$0.55 ,"4,750","$2,613 ",$914 ,35%
CVS,1128299,12/12/2022,West,New Mexico,Albuquerque,Fanta,32,UPS,$0.55 ,"4,750","$2,613 ","$1,045 ",40%
CVS,1128299,12/12/2022,West,New Mexico,Albuquerque,Powerade,52,FedEx,$0.65 ,"4,000","$2,600 ",$910 ,35%
CVS,1128299,12/12/2022,West,New Mexico,Albuquerque,Dasani Water,21,USPS,$0.70 ,"5,000","$3,500 ",$875 ,25%
Walmart,1185732,1/9/2022,Southeast,Georgia,Atlanta,Coca-Cola,16,UPS,$0.40 ,"10,250","$4,100 ","$1,845 ",45%
Walmart,1185732,1/9/2022,Southeast,Georgia,Atlanta,Diet Coke,31,UPS,$0.40 ,"8,250","$3,300 ","$1,155 ",35%
Walmart,1185732,1/9/2022,Southeast,Georgia,Atlanta,Sprite,28,USPS,$0.30 ,"8,250","$2,475 ",$619 ,25%
Walmart,1185732,1/9/2022,Southeast,Georgia,Atlanta,Fanta,15,UPS,$0.35 ,"6,750","$2,363 ",$709 ,30%
Walmart,1185732,1/9/2022,Southeast,Georgia,Atlanta,Powerade,57,USPS,$0.50 ,"7,250","$3,625 ","$1,269 ",35%
Walmart,1185732,1/9/2022,Southeast,Georgia,Atlanta,Dasani Water,34,USPS,$0.40 ,"8,250","$3,300 ","$1,650 ",50%
Walmart,1185732,2/7/2022,Southeast,Georgia,Atlanta,Coca-Cola,40,DHL,$0.40 ,"10,750","$4,300 ","$1,935 ",45%
Walmart,1185732,2/7/2022,Southeast,Georgia,Atlanta,Diet Coke,52,USPS,$0.40 ,"7,250","$2,900 ","$1,015 ",35%
Walmart,1185732,2/7/2022,Southeast,Georgia,Atlanta,Sprite,47,FedEx,$0.30 ,"7,750","$2,325 ",$581 ,25%
Walmart,1185732,2/7/2022,Southeast,Georgia,Atlanta,Fanta,38,UPS,$0.35 ,"6,250","$2,188 ",$656 ,30%
Walmart,1185732,2/7/2022,Southeast,Georgia,Atlanta,Powerade,44,USPS,$0.50 ,"7,000","$3,500 ","$1,225 ",35%
Walmart,1185732,2/7/2022,Southeast,Georgia,Atlanta,Dasani Water,44,USPS,$0.35 ,"8,000","$2,800 ","$1,400 ",50%
Walmart,1185732,3/5/2022,Southeast,Georgia,Atlanta,Coca-Cola,38,FedEx,$0.35 ,"10,200","$3,570 ","$1,607 ",45%
